kod,year_month,total_sales,balance
ЦБ021737,2023-05,1.0,4.0
ЦБ021738,2022-05,1.0,2.0
ЦБ021738,2022-06,1.0,2.0
ЦБ021738,2022-07,1.0,2.0
ЦБ021738,2023-11,1.0,1.0
ЦБ021738,2024-04,2.0,3.0
ЦБ021738,2024-07,1.0,2.0
ЦБ021742,2022-03,2.0,0.0
ЦБ021750,2022-07,1.0,1.0
ЦБ021754,2023-04,2.0,2.0
ЦБ021754,2023-06,2.0,4.0
ЦБ021754,2023-09,2.0,2.0
ЦБ021754,2024-03,2.0,0.0
ЦБ021755,2022-01,1.0,7.0
ЦБ021755,2022-03,1.0,2.0
ЦБ021755,2022-04,1.0,2.0
ЦБ021755,2022-07,1.0,2.0
ЦБ021755,2022-08,1.0,5.0
ЦБ021755,2022-09,2.0,6.0
ЦБ021755,2022-12,2.0,0.0
ЦБ021755,2023-01,1.0,0.0
ЦБ021756,2022-01,3.0,1.0
ЦБ021756,2022-06,1.0,0.0
ЦБ021756,2022-10,2.0,5.0
ЦБ021756,2022-11,6.0,15.0
ЦБ021757,2023-11,1.0,0.0
ЦБ021758,2022-01,1.0,1.0
ЦБ021764,2022-05,1.0,0.0
ЦБ021765,2022-08,1.0,2.0
ЦБ021765,2023-06,1.0,2.0
ЦБ021765,2024-06,1.0,2.0
ЦБ021766,2022-08,1.0,2.0
ЦБ021766,2024-06,1.0,2.0
ЦБ021769,2024-04,2.0,2.0
ЦБ021774,2022-04,1.0,2.0
ЦБ021774,2022-05,1.0,4.0
ЦБ021774,2022-09,1.0,3.0
ЦБ021774,2023-04,1.0,1.0
ЦБ021774,2023-08,1.0,2.0
ЦБ021774,2023-11,1.0,2.0
ЦБ021779,2023-05,1.0,0.0
ЦБ021780,2022-08,2.0,10.0
ЦБ021780,2023-05,8.0,16.0
ЦБ021780,2024-03,1.0,5.0
ЦБ021780,2024-05,1.0,4.0
ЦБ021781,2022-09,1.0,2.0
ЦБ021782,2022-10,1.0,3.0
ЦБ021782,2023-06,3.0,0.0
ЦБ021785,2023-11,1.0,1.0
ЦБ021785,2023-12,1.0,2.0
ЦБ021786,2023-07,1.0,0.0
ЦБ021788,2022-01,5.0,9.0
ЦБ021788,2022-02,2.0,2.0
ЦБ021788,2022-03,2.0,0.0
ЦБ021788,2022-04,2.0,10.0
ЦБ021788,2022-05,2.0,9.0
ЦБ021788,2022-06,3.0,3.0
ЦБ021788,2022-08,2.0,4.0
ЦБ021788,2022-10,1.0,3.0
ЦБ021788,2023-04,2.0,0.0
ЦБ021788,2023-05,1.0,0.0
ЦБ021788,2023-10,6.0,8.0
ЦБ021788,2023-12,1.0,2.0
ЦБ021788,2024-04,2.0,8.0
ЦБ021788,2024-08,1.0,
ЦБ021799,2023-03,1.0,0.0
ЦБ021809,2022-02,1.0,2.0
ЦБ021809,2023-11,1.0,0.0
ЦБ021812,2022-04,1.0,4.0
ЦБ021812,2022-05,3.0,5.0
ЦБ021812,2022-06,3.0,3.0
ЦБ021812,2022-07,1.0,0.0
ЦБ021813,2024-02,1.0,29.0
ЦБ021817,2022-05,1.0,3.0
ЦБ021817,2022-06,0.0,2.0
ЦБ021817,2022-12,2.0,4.0
ЦБ021817,2023-04,2.0,4.0
ЦБ021822,2022-11,1.0,0.0
ЦБ021823,2024-05,1.0,1.0
ЦБ021827,2023-02,1.0,2.0
ЦБ021827,2024-05,1.0,2.0
ЦБ021828,2023-04,2.0,0.0
ЦБ021829,2024-04,1.0,1.0
ЦБ021832,2022-01,2.0,3.0
ЦБ021832,2022-04,1.0,3.0
ЦБ021832,2022-10,1.0,1.0
ЦБ021834,2022-08,1.0,0.0
ЦБ021835,2022-02,1.0,2.0
ЦБ021835,2022-03,2.0,4.0
ЦБ021835,2022-07,1.0,3.0
ЦБ021835,2022-08,1.0,3.0
ЦБ021835,2023-01,1.0,3.0
ЦБ021835,2023-05,1.0,2.0
ЦБ021835,2023-06,1.0,1.0
ЦБ021835,2023-09,1.0,0.0
ЦБ021837,2024-07,1.0,0.0
ЦБ021843,2022-02,1.0,1.0
ЦБ021843,2022-04,1.0,1.0
ЦБ021843,2023-02,1.0,1.0
ЦБ021844,2022-04,2.0,2.0
ЦБ021844,2022-08,1.0,5.0
ЦБ021844,2022-09,2.0,6.0
ЦБ021844,2023-01,1.0,2.0
ЦБ021844,2023-03,1.0,3.0
ЦБ021844,2023-04,1.0,3.0
ЦБ021844,2023-05,1.0,3.0
ЦБ021844,2023-06,1.0,3.0
ЦБ021844,2023-07,1.0,2.0
ЦБ021844,2023-08,1.0,2.0
ЦБ021844,2023-11,2.0,2.0
ЦБ021844,2024-03,1.0,2.0
ЦБ021844,2024-05,1.0,3.0
ЦБ021846,2023-03,1.0,0.0
ЦБ021847,2022-12,1.0,2.0
ЦБ021847,2023-04,1.0,2.0
ЦБ021847,2024-01,1.0,1.0
ЦБ021847,2024-02,1.0,0.0
ЦБ021848,2022-06,1.0,1.0
ЦБ021848,2022-08,1.0,1.0
ЦБ021848,2022-09,1.0,5.0
ЦБ021848,2023-04,1.0,2.0
ЦБ021848,2023-07,1.0,1.0
ЦБ021851,2023-10,2.0,2.0
ЦБ021854,2022-07,1.0,1.0
ЦБ021854,2023-10,1.0,2.0
ЦБ021854,2024-02,1.0,1.0
ЦБ021856,2023-03,1.0,0.0
ЦБ021859,2022-03,1.0,1.0
ЦБ021859,2022-07,1.0,1.0
ЦБ021859,2022-09,1.0,0.0
ЦБ021861,2022-03,1.0,0.0
ЦБ021864,2023-05,1.0,2.0
ЦБ021864,2024-01,2.0,0.0
ЦБ021868,2022-03,1.0,5.0
ЦБ021868,2022-04,1.0,7.0
ЦБ021868,2022-05,1.0,4.0
ЦБ021868,2022-06,1.0,4.0
ЦБ021868,2022-08,1.0,3.0
ЦБ021868,2022-10,1.0,2.0
ЦБ021868,2022-12,1.0,3.0
ЦБ021868,2023-03,1.0,4.0
ЦБ021868,2023-04,2.0,6.0
ЦБ021868,2023-05,2.0,13.0
ЦБ021868,2023-06,3.0,19.0
ЦБ021868,2023-07,1.0,7.0
ЦБ021868,2023-08,2.0,6.0
ЦБ021868,2023-10,4.0,5.0
ЦБ021868,2023-11,4.0,9.0
ЦБ021868,2023-12,1.0,4.0
ЦБ021868,2024-03,1.0,4.0
ЦБ021868,2024-05,1.0,3.0
ЦБ021868,2024-06,3.0,7.0
ЦБ021868,2024-07,2.0,7.0
ЦБ021871,2022-12,2.0,2.0
ЦБ021871,2023-03,2.0,2.0
ЦБ021871,2023-05,2.0,4.0
ЦБ021871,2023-08,2.0,0.0
ЦБ021871,2023-10,2.0,4.0
ЦБ021871,2023-11,4.0,10.0
ЦБ021871,2023-12,2.0,8.0
ЦБ021871,2024-01,4.0,8.0
ЦБ021871,2024-04,2.0,10.0
ЦБ021871,2024-06,2.0,4.0
ЦБ021872,2022-01,1.0,2.0
ЦБ021872,2022-04,1.0,1.0
ЦБ021872,2022-05,2.0,4.0
ЦБ021872,2022-07,1.0,4.0
ЦБ021872,2022-10,1.0,1.0
ЦБ021872,2022-11,1.0,4.0
ЦБ021872,2023-03,1.0,2.0
ЦБ021872,2023-06,1.0,1.0
ЦБ021872,2023-12,1.0,2.0
ЦБ021872,2024-03,1.0,3.0
ЦБ021872,2024-04,0.0,5.0
ЦБ021872,2024-06,1.0,1.0
ЦБ021872,2024-07,1.0,1.0
ЦБ021874,2022-06,1.0,2.0
ЦБ021874,2022-10,1.0,2.0
ЦБ021874,2023-06,1.0,2.0
ЦБ021874,2023-07,1.0,2.0
ЦБ021874,2024-01,1.0,1.0
ЦБ021874,2024-02,1.0,0.0
ЦБ021875,2022-01,1.0,3.0
ЦБ021875,2022-08,2.0,4.0
ЦБ021875,2023-04,1.0,1.0
ЦБ021875,2023-08,1.0,2.0
ЦБ021875,2023-10,1.0,2.0
ЦБ021875,2024-01,0.0,1.0
ЦБ021875,2024-07,2.0,3.0
ЦБ021877,2024-05,1.0,1.0
ЦБ021877,2024-07,1.0,2.0
ЦБ021878,2023-05,1.0,1.0
ЦБ021878,2023-07,1.0,2.0
ЦБ021878,2024-05,1.0,1.0
ЦБ021878,2024-07,1.0,2.0
ЦБ021879,2022-02,1.0,3.0
ЦБ021879,2022-03,-1.0,5.0
ЦБ021879,2023-03,1.0,2.0
ЦБ021879,2024-05,1.0,1.0
ЦБ021881,2022-05,1.0,3.0
ЦБ021881,2022-06,2.0,4.0
ЦБ021881,2024-01,2.0,5.0
ЦБ021881,2024-02,1.0,4.0
ЦБ021881,2024-03,1.0,2.0
ЦБ021881,2024-07,2.0,4.0
ЦБ021887,2022-06,1.0,2.0
ЦБ021887,2022-07,2.0,4.0
ЦБ021887,2022-10,1.0,3.0
ЦБ021887,2022-12,2.0,3.0
ЦБ021887,2023-01,1.0,4.0
ЦБ021887,2023-03,1.0,2.0
ЦБ021887,2023-06,1.0,4.0
ЦБ021887,2023-07,1.0,5.0
ЦБ021887,2024-01,1.0,1.0
ЦБ021887,2024-02,1.0,1.0
ЦБ021887,2024-04,1.0,1.0
ЦБ021887,2024-05,1.0,4.0
ЦБ021888,2022-07,1.0,3.0
ЦБ021888,2022-12,1.0,1.0
ЦБ021888,2023-03,1.0,1.0
ЦБ021888,2023-06,1.0,3.0
ЦБ021888,2023-07,1.0,4.0
ЦБ021888,2024-01,1.0,2.0
ЦБ021888,2024-02,2.0,5.0
ЦБ021888,2024-04,1.0,3.0
ЦБ021888,2024-05,1.0,3.0
ЦБ021889,2022-02,1.0,2.0
ЦБ021889,2023-01,1.0,1.0
ЦБ021889,2023-05,1.0,2.0
ЦБ021889,2023-09,1.0,1.0
ЦБ021892,2023-03,1.0,1.0
ЦБ021892,2023-04,0.0,1.0
ЦБ021892,2023-06,2.0,3.0
ЦБ021892,2023-09,1.0,2.0
ЦБ021892,2024-05,2.0,2.0
ЦБ021896,2022-03,1.0,1.0
ЦБ021896,2023-03,1.0,2.0
ЦБ021896,2023-05,1.0,1.0
ЦБ021896,2023-06,1.0,0.0
ЦБ021897,2022-06,2.0,4.0
ЦБ021897,2022-11,2.0,4.0
ЦБ021897,2023-02,2.0,4.0
ЦБ021897,2023-03,2.0,4.0
ЦБ021897,2023-05,2.0,4.0
ЦБ021897,2024-04,2.0,4.0
ЦБ021897,2024-05,2.0,4.0
ЦБ021898,2022-01,1.0,0.0
ЦБ021900,2022-07,2.0,0.0
ЦБ021901,2022-04,1.0,0.0
ЦБ021902,2022-04,1.0,0.0
ЦБ021902,2023-07,1.0,2.0
ЦБ021902,2023-08,2.0,4.0
ЦБ021902,2023-09,1.0,4.0
ЦБ021902,2023-11,2.0,4.0
ЦБ021902,2024-07,1.0,5.0
ЦБ021906,2024-06,2.0,0.0
ЦБ021908,2022-05,1.0,0.0
ЦБ021913,2023-04,2.0,2.0
ЦБ021913,2024-06,1.0,1.0
ЦБ021914,2022-05,5.0,8.0
ЦБ021914,2022-06,2.0,2.0
ЦБ021914,2022-07,1.0,5.0
ЦБ021914,2022-08,3.0,10.0
ЦБ021914,2022-09,1.0,4.0
ЦБ021914,2022-12,1.0,3.0
ЦБ021914,2023-12,2.0,4.0
ЦБ021914,2024-01,1.0,6.0
ЦБ021914,2024-02,2.0,2.0
ЦБ021914,2024-04,3.0,10.0
ЦБ021914,2024-07,1.0,2.0
ЦБ021915,2023-06,1.0,0.0
ЦБ021916,2023-06,1.0,0.0
ЦБ021919,2022-01,1.0,2.0
ЦБ021919,2023-12,1.0,0.0
ЦБ021920,2023-01,1.0,1.0
ЦБ021921,2022-05,1.0,0.0
ЦБ021921,2024-05,1.0,0.0
ЦБ021922,2022-02,1.0,2.0
ЦБ021922,2022-03,1.0,4.0
ЦБ021922,2023-05,1.0,2.0
ЦБ021922,2023-08,1.0,1.0
ЦБ021922,2024-03,1.0,3.0
ЦБ021922,2024-04,1.0,1.0
ЦБ021923,2022-03,1.0,1.0
ЦБ021923,2024-03,1.0,0.0
ЦБ021924,2022-02,2.0,6.0
ЦБ021924,2022-03,2.0,6.0
ЦБ021924,2022-05,2.0,6.0
ЦБ021924,2022-07,4.0,8.0
ЦБ021924,2022-08,7.0,21.0
ЦБ021924,2022-10,1.0,8.0
ЦБ021924,2022-11,3.0,10.0
ЦБ021924,2022-12,2.0,4.0
ЦБ021924,2023-01,2.0,6.0
ЦБ021924,2023-06,2.0,5.0
ЦБ021924,2023-07,1.0,6.0
ЦБ021924,2023-08,1.0,0.0
ЦБ021924,2023-09,4.0,4.0
ЦБ021924,2024-06,2.0,2.0
ЦБ021925,2022-01,2.0,4.0
ЦБ021925,2022-11,2.0,4.0
ЦБ021925,2023-03,2.0,2.0
ЦБ021925,2024-04,2.0,4.0
ЦБ021927,2022-02,5.0,45.0
ЦБ021927,2022-03,6.0,16.0
ЦБ021927,2022-04,1.0,15.0
ЦБ021927,2022-05,1.0,14.0
ЦБ021927,2022-06,1.0,10.0
ЦБ021927,2022-08,7.0,5.0
ЦБ021927,2022-09,2.0,4.0
ЦБ021927,2022-10,1.0,28.0
ЦБ021927,2022-11,4.0,53.0
ЦБ021927,2022-12,3.0,24.0
ЦБ021927,2023-01,1.0,15.0
ЦБ021927,2023-02,9.0,13.0
ЦБ021927,2023-03,2.0,11.0
ЦБ021927,2023-04,2.0,5.0
ЦБ021927,2023-05,6.0,29.0
ЦБ021927,2023-06,4.0,54.0
ЦБ021927,2023-07,3.0,18.0
ЦБ021927,2023-08,8.0,34.0
ЦБ021927,2023-09,12.0,57.0
ЦБ021927,2023-10,5.0,29.0
ЦБ021927,2024-01,1.0,26.0
ЦБ021927,2024-02,2.0,24.0
ЦБ021927,2024-03,2.0,23.0
ЦБ021927,2024-04,1.0,21.0
ЦБ021927,2024-05,2.0,17.0
ЦБ021927,2024-06,4.0,14.0
ЦБ021927,2024-07,3.0,13.0
ЦБ021927,2024-08,1.0,
ЦБ021928,2022-07,2.0,0.0
ЦБ021929,2023-06,0.0,1.0
ЦБ021929,2024-06,1.0,0.0
ЦБ021930,2022-11,1.0,2.0
ЦБ021930,2023-05,2.0,3.0
ЦБ021930,2023-06,1.0,7.0
ЦБ021930,2023-08,1.0,2.0
ЦБ021930,2024-02,1.0,3.0
ЦБ021930,2024-04,1.0,3.0
ЦБ021930,2024-06,3.0,4.0
ЦБ021930,2024-07,3.0,6.0
ЦБ021942,2022-02,1.0,5.0
ЦБ021942,2022-04,1.0,4.0
ЦБ021942,2022-07,1.0,4.0
ЦБ021942,2022-09,1.0,3.0
ЦБ021942,2023-01,1.0,2.0
ЦБ021942,2023-03,2.0,5.0
ЦБ021942,2023-05,1.0,3.0
ЦБ021942,2023-06,1.0,3.0
ЦБ021942,2023-09,1.0,2.0
ЦБ021942,2024-02,1.0,2.0
ЦБ021942,2024-03,1.0,4.0
ЦБ021942,2024-06,1.0,1.0
ЦБ021943,2022-02,1.0,0.0
ЦБ021943,2022-03,2.0,0.0
ЦБ021944,2022-03,3.0,2.0
ЦБ021944,2022-06,1.0,3.0
ЦБ021944,2022-08,2.0,4.0
ЦБ021944,2022-10,1.0,5.0
ЦБ021944,2022-12,1.0,2.0
ЦБ021944,2023-06,1.0,3.0
ЦБ021944,2023-07,1.0,3.0
ЦБ021944,2023-09,1.0,1.0
ЦБ021944,2024-03,1.0,0.0
ЦБ021945,2024-05,1.0,0.0
ЦБ021946,2022-01,2.0,9.0
ЦБ021946,2022-02,2.0,4.0
ЦБ021946,2022-03,9.0,27.0
ЦБ021946,2022-04,3.0,51.0
ЦБ021946,2022-05,6.0,14.0
ЦБ021946,2022-06,7.0,12.0
ЦБ021946,2022-07,6.0,20.0
ЦБ021946,2022-08,5.0,24.0
ЦБ021946,2022-09,1.0,14.0
ЦБ021946,2022-10,6.0,18.0
ЦБ021946,2022-11,7.0,13.0
ЦБ021946,2022-12,3.0,8.0
ЦБ021946,2023-01,1.0,6.0
ЦБ021946,2023-02,2.0,18.0
ЦБ021946,2023-03,2.0,26.0
ЦБ021946,2023-04,6.0,8.0
ЦБ021946,2023-05,4.0,15.0
ЦБ021946,2023-06,3.0,17.0
ЦБ021946,2023-07,8.0,8.0
ЦБ021946,2023-08,4.0,12.0
ЦБ021946,2023-09,1.0,8.0
ЦБ021946,2023-10,7.0,15.0
ЦБ021946,2023-11,7.0,15.0
ЦБ021946,2023-12,3.0,14.0
ЦБ021946,2024-02,4.0,17.0
ЦБ021946,2024-03,3.0,15.0
ЦБ021946,2024-04,2.0,8.0
ЦБ021946,2024-05,6.0,19.0
ЦБ021946,2024-06,7.0,24.0
ЦБ021946,2024-07,5.0,10.0
ЦБ021948,2023-05,2.0,4.0
ЦБ021948,2023-10,1.0,1.0
ЦБ021948,2024-03,1.0,0.0
ЦБ021949,2022-10,2.0,1.0
ЦБ021949,2022-11,1.0,3.0
ЦБ021949,2023-02,0.0,1.0
ЦБ021949,2024-01,1.0,1.0
ЦБ021949,2024-02,1.0,0.0
ЦБ021950,2022-03,1.0,0.0
ЦБ021959,2022-04,1.0,1.0
ЦБ021963,2024-01,1.0,0.0
ЦБ021964,2022-01,1.0,3.0
ЦБ021964,2022-02,2.0,7.0
ЦБ021964,2022-04,2.0,2.0
ЦБ021964,2022-05,1.0,7.0
ЦБ021964,2022-06,3.0,11.0
ЦБ021964,2022-08,1.0,4.0
ЦБ021964,2022-10,2.0,3.0
ЦБ021964,2022-11,1.0,5.0
ЦБ021964,2023-01,1.0,3.0
ЦБ021964,2023-02,1.0,5.0
ЦБ021964,2023-03,1.0,4.0
ЦБ021964,2023-04,1.0,4.0
ЦБ021964,2023-06,1.0,3.0
ЦБ021964,2023-07,2.0,5.0
ЦБ021964,2023-08,1.0,2.0
ЦБ021964,2023-09,1.0,3.0
ЦБ021964,2023-10,1.0,3.0
ЦБ021964,2023-12,2.0,2.0
ЦБ021964,2024-01,2.0,6.0
ЦБ021964,2024-04,1.0,3.0
ЦБ021964,2024-07,2.0,4.0
ЦБ021966,2022-01,1.0,2.0
ЦБ021967,2022-01,1.0,3.0
ЦБ021967,2023-08,2.0,1.0
ЦБ021967,2023-10,1.0,4.0
ЦБ021968,2023-01,1.0,0.0
ЦБ021969,2022-01,1.0,2.0
ЦБ021969,2022-02,3.0,4.0
ЦБ021969,2022-08,1.0,1.0
ЦБ021969,2022-10,1.0,5.0
ЦБ021969,2022-11,1.0,4.0
ЦБ021969,2022-12,2.0,3.0
ЦБ021969,2023-03,3.0,4.0
ЦБ021969,2023-04,1.0,3.0
ЦБ021969,2023-05,1.0,1.0
ЦБ021969,2023-07,1.0,0.0
ЦБ021969,2024-03,1.0,2.0
ЦБ021969,2024-04,2.0,3.0
ЦБ021969,2024-05,1.0,4.0
ЦБ021969,2024-07,2.0,2.0
ЦБ021970,2023-07,1.0,2.0
ЦБ021970,2023-09,1.0,2.0
ЦБ021970,2023-11,2.0,1.0
ЦБ021970,2023-12,1.0,5.0
ЦБ021970,2024-04,2.0,1.0
ЦБ021970,2024-05,2.0,5.0
ЦБ021970,2024-07,2.0,7.0
ЦБ021979,2022-01,2.0,43.0
ЦБ021979,2022-12,1.0,42.0
ЦБ021982,2023-10,1.0,0.0
ЦБ021982,2024-03,0.0,2.0
ЦБ021982,2024-04,1.0,1.0
ЦБ021984,2022-02,1.0,4.0
ЦБ021984,2022-04,1.0,3.0
ЦБ021984,2022-05,1.0,3.0
ЦБ021984,2022-06,1.0,2.0
ЦБ021984,2022-08,1.0,5.0
ЦБ021984,2022-11,1.0,2.0
ЦБ021984,2023-01,1.0,3.0
ЦБ021984,2023-02,1.0,2.0
ЦБ021984,2023-03,6.0,16.0
ЦБ021984,2023-04,2.0,17.0
ЦБ021984,2023-05,2.0,5.0
ЦБ021984,2023-06,3.0,5.0
ЦБ021984,2023-08,2.0,18.0
ЦБ021984,2023-09,1.0,8.0
ЦБ021984,2023-10,2.0,8.0
ЦБ021984,2023-12,1.0,6.0
ЦБ021984,2024-01,1.0,6.0
ЦБ021984,2024-03,3.0,10.0
ЦБ021984,2024-04,1.0,5.0
ЦБ021984,2024-05,1.0,4.0
ЦБ021984,2024-06,1.0,3.0
ЦБ021984,2024-07,1.0,3.0
ЦБ021988,2023-06,1.0,0.0
ЦБ021989,2022-08,1.0,2.0
ЦБ021989,2022-09,1.0,2.0
ЦБ021989,2023-10,1.0,1.0
ЦБ021992,2022-04,1.0,0.0
ЦБ021996,2022-07,1.0,0.0
ЦБ021997,2022-07,1.0,0.0
ЦБ022009,2022-03,1.0,7.0
ЦБ022009,2022-05,1.0,3.0
ЦБ022009,2022-07,1.0,2.0
ЦБ022009,2023-03,1.0,1.0
ЦБ022010,2022-11,1.0,2.0
ЦБ022010,2023-02,1.0,4.0
ЦБ022012,2023-12,2.0,0.0
ЦБ022015,2022-07,1.0,2.0
ЦБ022015,2022-10,1.0,2.0
ЦБ022015,2022-12,1.0,1.0
ЦБ022015,2024-03,1.0,0.0
ЦБ022016,2024-04,1.0,0.0
ЦБ022019,2023-09,1.0,0.0
ЦБ022021,2022-03,0.0,8.0
ЦБ022021,2023-07,2.0,4.0
ЦБ022021,2023-08,2.0,4.0
ЦБ022022,2022-09,1.0,9.0
ЦБ022022,2023-03,8.0,8.0
ЦБ022022,2023-07,2.0,6.0
ЦБ022023,2022-07,8.0,17.0
ЦБ022023,2022-08,0.0,25.0
ЦБ022023,2022-11,2.0,21.0
ЦБ022023,2023-01,2.0,16.0
ЦБ022023,2023-03,1.0,17.0
ЦБ022023,2024-03,16.0,0.0
ЦБ022024,2024-01,1.0,1.0
ЦБ022024,2024-03,2.0,3.0
ЦБ022024,2024-06,1.0,2.0
ЦБ022024,2024-07,2.0,3.0
ЦБ022027,2022-09,1.0,2.0
ЦБ022027,2022-11,1.0,3.0
ЦБ022027,2023-06,1.0,1.0
ЦБ022027,2023-08,1.0,0.0
ЦБ022029,2022-09,1.0,1.0
ЦБ022029,2023-10,1.0,2.0
ЦБ022029,2024-06,1.0,1.0
ЦБ022035,2022-02,1.0,2.0
ЦБ022035,2022-05,1.0,2.0
ЦБ022035,2022-06,1.0,3.0
ЦБ022035,2022-09,1.0,1.0
ЦБ022035,2022-11,0.0,1.0
ЦБ022035,2023-01,1.0,2.0
ЦБ022036,2022-01,2.0,6.0
ЦБ022036,2022-03,1.0,41.0
ЦБ022036,2022-04,1.0,21.0
ЦБ022036,2022-07,2.0,18.0
ЦБ022036,2022-08,1.0,17.0
ЦБ022036,2022-09,1.0,16.0
ЦБ022036,2022-10,1.0,15.0
ЦБ022036,2022-11,1.0,15.0
ЦБ022036,2023-02,3.0,11.0
ЦБ022036,2023-03,1.0,10.0
ЦБ022036,2023-04,1.0,7.0
ЦБ022036,2023-05,3.0,6.0
ЦБ022036,2023-06,1.0,4.0
ЦБ022036,2023-07,2.0,3.0
ЦБ022036,2023-08,1.0,2.0
ЦБ022036,2023-09,1.0,2.0
ЦБ022036,2023-12,1.0,0.0
ЦБ022036,2024-01,1.0,0.0
ЦБ022042,2022-11,2.0,9.0
ЦБ022042,2023-01,1.0,7.0
ЦБ022042,2023-02,2.0,7.0
ЦБ022042,2023-06,2.0,4.0
ЦБ022042,2023-07,1.0,4.0
ЦБ022042,2023-09,1.0,0.0
ЦБ022042,2023-10,3.0,1.0
ЦБ022044,2022-09,1.0,5.0
ЦБ022044,2022-11,2.0,2.0
ЦБ022044,2022-12,1.0,4.0
ЦБ022044,2023-02,2.0,4.0
ЦБ022044,2023-04,1.0,2.0
ЦБ022044,2023-11,1.0,3.0
ЦБ022044,2024-02,2.0,1.0
ЦБ022045,2022-02,1.0,2.0
ЦБ022045,2023-03,1.0,2.0
ЦБ022045,2023-08,1.0,2.0
ЦБ022045,2024-01,1.0,1.0
ЦБ022046,2022-01,1.0,2.0
ЦБ022046,2022-05,1.0,3.0
ЦБ022046,2022-07,1.0,2.0
ЦБ022046,2023-02,2.0,3.0
ЦБ022046,2023-06,1.0,2.0
ЦБ022046,2023-08,1.0,4.0
ЦБ022046,2023-11,1.0,3.0
ЦБ022053,2022-01,4.0,28.0
ЦБ022053,2022-02,1.0,13.0
ЦБ022053,2022-03,14.0,13.0
ЦБ022053,2022-05,1.0,3.0
ЦБ022053,2022-06,2.0,2.0
ЦБ022053,2022-07,1.0,2.0
ЦБ022053,2022-09,1.0,1.0
ЦБ022053,2022-11,1.0,0.0
ЦБ022056,2022-04,1.0,2.0
ЦБ022056,2022-08,1.0,2.0
ЦБ022056,2023-05,1.0,0.0
ЦБ022059,2022-07,1.0,1.0
ЦБ022059,2022-10,1.0,4.0
ЦБ022059,2023-06,1.0,1.0
ЦБ022059,2023-07,1.0,3.0
ЦБ022059,2023-08,2.0,5.0
ЦБ022059,2024-02,2.0,4.0
ЦБ022059,2024-06,1.0,3.0
ЦБ022059,2024-07,1.0,6.0
ЦБ022074,2024-02,1.0,0.0
ЦБ022082,2022-03,1.0,7.0
ЦБ022082,2022-07,2.0,5.0
ЦБ022082,2022-12,1.0,4.0
ЦБ022085,2022-03,2.0,0.0
ЦБ022086,2022-02,1.0,1.0
ЦБ022086,2022-09,1.0,0.0
ЦБ022092,2022-01,1.0,4.0
ЦБ022092,2022-03,1.0,5.0
ЦБ022092,2022-04,2.0,6.0
ЦБ022092,2022-05,1.0,4.0
ЦБ022092,2022-06,2.0,2.0
ЦБ022092,2022-08,1.0,3.0
ЦБ022092,2022-10,1.0,3.0
ЦБ022092,2023-02,1.0,2.0
ЦБ022092,2023-04,1.0,1.0
ЦБ022092,2023-06,1.0,6.0
ЦБ022092,2023-10,1.0,1.0
ЦБ022092,2023-11,1.0,1.0
ЦБ022092,2024-02,1.0,3.0
ЦБ022092,2024-06,1.0,2.0
ЦБ022094,2022-11,1.0,1.0
ЦБ022094,2023-08,1.0,1.0
ЦБ022094,2024-04,2.0,4.0
ЦБ022094,2024-05,1.0,1.0
ЦБ022094,2024-07,1.0,2.0
ЦБ022095,2022-04,1.0,1.0
ЦБ022095,2022-10,1.0,2.0
ЦБ022095,2023-11,1.0,1.0
ЦБ022095,2024-03,1.0,6.0
ЦБ022096,2022-01,1.0,2.0
ЦБ022096,2022-04,1.0,1.0
ЦБ022096,2022-05,1.0,5.0
ЦБ022096,2022-09,1.0,3.0
ЦБ022096,2022-11,1.0,2.0
ЦБ022096,2023-01,1.0,1.0
ЦБ022096,2023-06,1.0,4.0
ЦБ022096,2023-10,1.0,1.0
ЦБ022096,2023-12,1.0,3.0
ЦБ022096,2024-01,1.0,1.0
ЦБ022096,2024-02,1.0,3.0
ЦБ022096,2024-06,1.0,5.0
ЦБ022097,2022-04,1.0,1.0
ЦБ022097,2022-07,1.0,1.0
ЦБ022097,2022-09,1.0,3.0
ЦБ022097,2022-12,1.0,0.0
ЦБ022097,2023-01,1.0,1.0
ЦБ022097,2023-02,1.0,2.0
ЦБ022097,2023-03,1.0,3.0
ЦБ022098,2023-03,1.0,0.0
ЦБ022098,2023-04,1.0,3.0
ЦБ022098,2023-11,1.0,2.0
ЦБ022098,2023-12,1.0,4.0
ЦБ022098,2024-04,1.0,1.0
ЦБ022098,2024-07,1.0,2.0
ЦБ022099,2022-02,1.0,4.0
ЦБ022099,2022-03,1.0,2.0
ЦБ022099,2023-03,1.0,0.0
ЦБ022099,2023-05,2.0,13.0
ЦБ022099,2023-07,1.0,4.0
ЦБ022099,2023-08,1.0,3.0
ЦБ022099,2023-09,1.0,2.0
ЦБ022099,2023-10,1.0,2.0
ЦБ022099,2024-01,1.0,3.0
ЦБ022099,2024-05,2.0,3.0
ЦБ022099,2024-06,1.0,3.0
ЦБ022099,2024-07,1.0,6.0
ЦБ022100,2022-01,2.0,5.0
ЦБ022100,2022-02,1.0,8.0
ЦБ022100,2022-03,4.0,10.0
ЦБ022100,2022-04,3.0,9.0
ЦБ022100,2022-05,2.0,11.0
ЦБ022100,2022-07,2.0,6.0
ЦБ022100,2022-08,1.0,6.0
